index,time_from_start,joint1,joint2,joint3,joint4,joint5,joint6,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,acceleration1,acceleration2,acceleration3,acceleration4,acceleration5,acceleration6
219,34.254771,-0.10829626,-0.51736521,-0.40079160,0.00000928,0.91815682,-0.10830191,0.00802790,0.06993267,-0.06332909,0.00000004,-0.00660362,0.00802779,0.03366853,-0.00627915,-0.00099682,0.00000013,0.00727584,0.03366839
220,34.393746,-0.10685201,-0.50770816,-0.40960243,0.00000929,0.91731058,-0.10685768,0.01270753,0.06894107,-0.06340066,0.00000007,-0.00554045,0.01270746,0.03379856,-0.00794141,-0.00004797,0.00000000,0.00798964,0.03379882
221,34.530517,-0.10479220,-0.49835494,-0.41827412,0.00000930,0.91662906,-0.10479787,0.01734774,0.06774285,-0.06334231,0.00000004,-0.00440050,0.01734770,0.03426561,-0.00957921,0.00090437,-0.00000027,0.00867498,0.03426574
222,34.664693,-0.10215170,-0.48935347,-0.42676481,0.00000930,0.91611828,-0.10215738,0.02199168,0.06634562,-0.06315562,0.00000000,-0.00318999,0.02199164,0.03510817,-0.01129060,0.00189624,-0.00000014,0.00939422,0.03510817
223,34.795866,-0.09895674,-0.48075023,-0.43503237,0.00000930,0.91578260,-0.09896242,0.02666364,0.06474691,-0.06283915,0.00000000,-0.00190776,0.02666360,0.03621970,-0.01323100,0.00305836,0.00000000,0.01017249,0.03621984
224,34.923635,-0.09524734,-0.47258772,-0.44303656,0.00000930,0.91562428,-0.09525303,0.03137051,0.06291954,-0.06236368,0.00000000,-0.00055590,0.03137051,0.03699970,-0.01676689,0.00574056,0.00000000,0.01102632,0.03699985
225,35.047782,-0.09105399,-0.46489976,-0.45074281,0.00000930,0.91564256,-0.09105967,0.03598448,0.06052305,-0.06139301,0.00000000,0.00086996,0.03598448,0.03690971,-0.02172681,0.00987389,0.00000000,0.01185325,0.03690971
226,35.169177,-0.08641167,-0.45772682,-0.45811107,0.00000930,0.91583789,-0.08641736,0.04043337,0.05758471,-0.05993923,0.00000000,0.00235456,0.04043337,0.03721195,-0.02544715,0.01281954,-0.00000018,0.01262761,0.03721230
227,35.287500,-0.08136140,-0.45109569,-0.46511130,0.00000930,0.91620699,-0.08136708,0.04490483,0.05442292,-0.05831994,-0.00000004,0.00389702,0.04490492,0.03878607,-0.02813536,0.01460499,-0.00000019,0.01353019,0.03878626
228,35.402406,-0.07593853,-0.44503378,-0.47171301,0.00000929,0.91674679,-0.07594420,0.04947943,0.05102271,-0.05653292,-0.00000004,0.00551020,0.04947947,0.03780177,-0.03414394,0.01992642,-0.00000001,0.01421752,0.03780179
229,35.513570,-0.07017560,-0.43956100,-0.47789168,0.00000929,0.91745268,-0.07018127,0.05345067,0.04670401,-0.05381518,-0.00000005,0.00711117,0.05345076,0.02800699,-0.04597728,0.03243399,-0.00000000,0.01354329,0.02800740
230,35.623719,-0.06410923,-0.43469760,-0.48362298,0.00000928,0.91832058,-0.06411488,0.05567772,0.04084737,-0.04935487,-0.00000004,0.00850750,0.05567786,0.01492541,-0.05500405,0.04329365,0.00000001,0.01171041,0.01492540
231,35.736256,-0.05777696,-0.43046487,-0.48888231,0.00000928,0.91934718,-0.05778260,0.05677435,0.03445539,-0.04417430,-0.00000004,0.00971891,0.05677444,0.00891550,-0.05531273,0.04486678,-0.00000018,0.01044576,0.00891548
232,35.850799,-0.05121691,-0.42687347,-0.49365408,0.00000927,0.92052755,-0.05122254,0.05770226,0.02828695,-0.03916652,-0.00000009,0.01087952,0.05770239,0.00748606,-0.05328803,0.04339139,-0.00000018,0.00989663,0.00748624
233,35.967052,-0.04445946,-0.42393633,-0.49792182,0.00000926,0.92185814,-0.04446507,0.05850211,0.02215668,-0.03415970,-0.00000009,0.01200302,0.05850224,0.00595245,-0.05130699,0.04173401,0.00000001,0.00957316,0.00595244
234,36.084798,-0.03752745,-0.42168882,-0.50164743,0.00000925,0.92333625,-0.03753305,0.05909513,0.01628115,-0.02940079,-0.00000008,0.01311964,0.05909525,0.00424821,-0.04876613,0.03934567,-0.00000017,0.00942047,0.00424856
235,36.203430,-0.03049069,-0.42008783,-0.50487151,0.00000924,0.92495933,-0.03049627,0.05950629,0.01062945,-0.02485926,-0.00000013,0.01422981,0.05950650,0.00298769,-0.04758817,0.03830797,-0.00000017,0.00928020,0.00298786
236,36.322822,-0.02336355,-0.41915876,-0.50756452,0.00000922,0.92672328,-0.02336910,0.05980627,0.00495404,-0.02028259,-0.00000013,0.01532854,0.05980644,0.00190479,-0.04730681,0.03803225,0.00000018,0.00927439,0.00190461
237,36.442655,-0.01618354,-0.41890270,-0.50972361,0.00000921,0.92862630,-0.01618908,0.05996196,-0.00068752,-0.01576100,-0.00000008,0.01644847,0.05996213,0.00073417,-0.04695153,0.03748518,0.00000000,0.00946652,0.00073434
238,36.562670,-0.00898177,-0.41932366,-0.51134477,0.00000920,0.93066842,-0.00898728,0.05998236,-0.00630721,-0.01129182,-0.00000013,0.01759908,0.05998257,-0.00044392,-0.04679735,0.03701602,-0.00000017,0.00978168,-0.00044374
239,36.682585,-0.00179196,-0.42041599,-0.51243286,0.00000918,0.93284885,-0.00179745,0.05985545,-0.01191562,-0.00687974,-0.00000013,0.01879539,0.05985566,-0.00163043,-0.04690961,0.03667335,-0.00000000,0.01023608,-0.00163025
240,36.802092,0.00534894,-0.42217652,-0.51299193,0.00000917,0.93516845,0.00534348,0.05959200,-0.01753840,-0.00251142,-0.00000013,0.02004982,0.05959225,-0.00277171,-0.04726714,0.03645090,-0.00000018,0.01081607,-0.00277152
241,36.920953,0.01241282,-0.42459657,-0.51303150,0.00000915,0.93762807,0.01240739,0.05919477,-0.02318255,0.00180896,-0.00000017,0.02137359,0.05919502,-0.00397249,-0.04796166,0.03638545,-0.00000019,0.01157621,-0.00397265
242,37.038868,0.01936486,-0.42766560,-0.51256361,0.00000913,0.94022921,0.01935946,0.05865141,-0.02889459,0.00610379,-0.00000017,0.02279079,0.05865162,-0.00523559,-0.04902079,0.03648891,-0.00000002,0.01253188,-0.00523538
243,37.155553,0.02617244,-0.43137524,-0.51159955,0.00000911,0.94297479,0.02616706,0.05796650,-0.03468283,0.01036926,-0.00000017,0.02431357,0.05796680,-0.00635712,-0.04971060,0.03607625,-0.00000002,0.01363416,-0.00635653
244,37.270726,0.03280482,-0.43570707,-0.51015942,0.00000909,0.94586649,0.03279949,0.05717746,-0.04042035,0.01446834,-0.00000017,0.02595197,0.05717781,-0.00771147,-0.05156423,0.03648493,-0.00000002,0.01507910,-0.00771163
245,37.384252,0.03924889,-0.44061935,-0.50829065,0.00000907,0.94890999,0.03924359,0.05620289,-0.04647554,0.01871334,-0.00000018,0.02776215,0.05620316,-0.01145426,-0.05362767,0.03767563,-0.00000002,0.01595224,-0.01145461
246,37.495516,0.04543866,-0.44615430,-0.50595285,0.00000905,0.95210714,0.04543339,0.05460266,-0.05247531,0.02293744,-0.00000018,0.02953787,0.05460293,-0.02293675,-0.04499815,0.03310761,0.00000000,0.01189074,-0.02293656
247,37.605965,0.05135499,-0.45225379,-0.50320513,0.00000903,0.95545891,0.05134975,0.05111752,-0.05645220,0.02605372,-0.00000018,0.03039848,0.05111783,-0.03616423,-0.02784955,0.02333117,0.00000005,0.00451857,-0.03616373
248,37.721222,0.05697621,-0.45889592,-0.50007236,0.00000901,0.95896827,0.05697101,0.04644016,-0.05876113,0.02820343,-0.00000017,0.03055774,0.04644055,-0.03877995,-0.01877976,0.01698167,-0.00000012,0.00179826,-0.03877970
249,37.840925,0.06226659,-0.46606033,-0.49657844,0.00000899,0.96263877,0.06226144,0.04200577,-0.06086470,0.03004374,-0.00000021,0.03082100,0.04200614,-0.03557652,-0.01642569,0.01391253,-0.00000012,0.00251298,-0.03557678
250,37.964615,0.06720014,-0.47370999,-0.49275991,0.00000896,0.96646990,0.06719503,0.03778107,-0.06275904,0.03158965,-0.00000020,0.03116939,0.03778139,-0.03320647,-0.01442752,0.01137391,0.00000005,0.00305329,-0.03320655
251,38.091909,0.07174905,-0.48181187,-0.48864993,0.00000894,0.97046180,0.07174398,0.03367146,-0.06448578,0.03289841,-0.00000019,0.03158733,0.03367181,-0.03148714,-0.01268611,0.00922798,0.00000004,0.00345813,-0.03148705
252,38.222516,0.07588403,-0.49034091,-0.48427539,0.00000891,0.97461629,0.07587901,0.02966052,-0.06603079,0.03396955,-0.00000019,0.03206124,0.02966086,-0.03006530,-0.01098741,0.00723121,0.00000003,0.00375649,-0.03006535
253,38.356001,0.07958215,-0.49925006,-0.47967885,0.00000889,0.97892891,0.07957717,0.02573147,-0.06738747,0.03480812,-0.00000019,0.03257939,0.02573180,-0.02901559,-0.00944618,0.00547511,-0.00000011,0.00397094,-0.02901550
254,38.492042,0.08281932,-0.50850356,-0.47489371,0.00000886,0.98339727,0.08281439,0.02184008,-0.06857678,0.03544523,-0.00000022,0.03313151,0.02184044,-0.02829831,-0.00798780,0.00388038,-0.00000011,0.00410715,-0.02829822
255,38.630291,0.08557265,-0.51805994,-0.46995660,0.00000883,0.98801653,0.08556777,0.01796954,-0.06957843,0.03587246,-0.00000022,0.03370593,0.01796990,-0.02781296,-0.00652629,0.00235418,0.00000015,0.00417237,-0.02781299
256,38.770344,0.08782028,-0.52786738,-0.46491033,0.00000880,0.99277770,0.08781545,0.01409967,-0.07039306,0.03610041,-0.00000018,0.03429269,0.01410003,-0.02750491,-0.00512816,0.00098998,0.00000014,0.00413843,-0.02750481
257,38.911855,0.08954262,-0.53788014,-0.45979200,0.00000878,0.99767214,0.08953784,0.01022513,-0.07102234,0.03615121,-0.00000018,0.03487117,0.01022552,-0.02730626,-0.00375288,-0.00033072,-0.00000011,0.00408348,-0.02730616
258,39.054429,0.09072509,-0.54804379,-0.45464030,0.00000875,1.00268409,0.09072037,0.00634236,-0.07145920,0.03600645,-0.00000021,0.03545274,0.00634275,-0.02731901,-0.00241713,-0.00163549,-0.00000012,0.00405250,-0.02731902
259,39.197690,0.09135549,-0.55830569,-0.44950009,0.00000872,1.00780578,0.09135082,0.00241640,-0.07171324,0.03568373,-0.00000021,0.03602952,0.00241678,-0.02752787,-0.00103033,-0.00285591,0.00000000,0.00388612,-0.02752788
260,39.341282,0.09141824,-0.56861492,-0.44440433,0.00000869,1.01301925,0.09141363,-0.00155408,-0.07175475,0.03518723,-0.00000021,0.03656749,-0.00155370,-0.02778344,0.00045697,-0.00407851,-0.00000000,0.00362155,-0.02778356
261,39.484709,0.09090944,-0.57890066,-0.43940069,0.00000866,1.01830134,0.09090488,-0.00555797,-0.07158209,0.03451312,-0.00000021,0.03706897,-0.00555762,-0.02822960,0.00191131,-0.00526500,0.00000012,0.00335381,-0.02822971
262,39.627609,0.08982684,-0.58911083,-0.43452228,0.00000863,1.02363311,0.08982233,-0.00963698,-0.07120749,0.03367972,-0.00000018,0.03752778,-0.00963663,-0.02892114,0.00344489,-0.00647758,0.00000011,0.00303269,-0.02892100
263,39.769536,0.08816457,-0.59918245,-0.42980781,0.00000861,1.02899025,0.08816011,-0.01379548,-0.07060089,0.03266813,-0.00000018,0.03793276,-0.01379510,-0.02967362,0.00509781,-0.00775843,-0.00000014,0.00266075,-0.02967347
264,39.910005,0.08593105,-0.60904824,-0.42529693,0.00000858,1.03434517,0.08592665,-0.01801670,-0.06976789,0.03148876,-0.00000022,0.03827916,-0.01801630,-0.03066379,0.00683717,-0.00908492,-0.00000015,0.00224775,-0.03066388
265,40.048595,0.08313685,-0.61865180,-0.42102059,0.00000855,1.03967239,0.08313250,-0.02235249,-0.06869291,0.03013290,-0.00000022,0.03856001,-0.02235212,-0.03206060,0.00878114,-0.01056685,0.00000011,0.00178558,-0.03206069
266,40.184755,0.07978970,-0.62792163,-0.41701791,0.00000852,1.04493954,0.07978540,-0.02682535,-0.06735527,0.02858552,-0.00000019,0.03876975,-0.02682498,-0.03364351,0.01084036,-0.01214418,0.00000011,0.00130368,-0.03364345
267,40.317984,0.07591039,-0.63679658,-0.41331996,0.00000850,1.05011654,0.07590614,-0.03141568,-0.06577264,0.02686139,-0.00000019,0.03891121,-0.03141530,-0.03563829,0.01307856,-0.01388933,-0.00000004,0.00081077,-0.03563807
268,40.447802,0.07152592,-0.64522288,-0.40995212,0.00000847,1.05517499,0.07152172,-0.03619988,-0.06391500,0.02493198,-0.00000020,0.03898302,-0.03619945,-0.03839708,0.01565300,-0.01596563,0.00000011,0.00031294,-0.03839698
269,40.573580,0.06665784,-0.65313301,-0.40694744,0.00000845,1.06008045,0.06665370,-0.04122983,-0.06177179,0.02278064,-0.00000016,0.03899120,-0.04122943,-0.04189806,0.01856230,-0.01841950,0.00000011,-0.00014280,-0.04189844
270,40.694805,0.06134202,-0.66048071,-0.40432523,0.00000843,1.06480594,0.06133792,-0.04654883,-0.05933005,0.02038231,-0.00000017,0.03894774,-0.04654849,-0.04581839,0.02172805,-0.02103276,-0.00000006,-0.00069546,-0.04581861
271,40.810784,0.05561626,-0.66720635,-0.40211267,0.00000841,1.06931902,0.05561220,-0.05209815,-0.05661781,0.01779158,-0.00000018,0.03882623,-0.05209779,-0.04091904,0.03581997,-0.02759987,-0.00000005,-0.00822029,-0.04091895
272,40.921136,0.04955058,-0.67329509,-0.40029844,0.00000839,1.07359353,0.04954656,-0.05581009,-0.05122287,0.01413559,-0.00000018,0.03708724,-0.05580973,-0.02296087,0.05802298,-0.03584016,0.00000001,-0.02218302,-0.02296108
273,41.034399,0.04313629,-0.67866055,-0.39895174,0.00000837,1.07761228,0.04313231,-0.05723254,-0.04364300,0.00977718,-0.00000017,0.03386577,-0.05723223,-0.01083056,0.06491599,-0.03709304,0.00000022,-0.02782256,-0.01083081
274,41.150041,0.03644974,-0.68328521,-0.39806039,0.00000835,1.08134559,0.03644579,-0.05828926,-0.03636325,0.00564479,-0.00000013,0.03071850,-0.05828896,-0.00798901,0.06153043,-0.03498770,0.00000021,-0.02654254,-0.00798905
275,41.267542,0.02954660,-0.68713836,-0.39763570,0.00000834,1.08477406,0.02954269,-0.05909512,-0.02929766,0.00162007,-0.00000013,0.02767759,-0.05909482,-0.00580436,0.05913074,-0.03376262,0.00000001,-0.02536848,-0.00580474
276,41.386414,0.02248128,-0.69021037,-0.39767745,0.00000832,1.08788781,0.02247740,-0.05966125,-0.02238637,-0.00233576,-0.00000013,0.02472209,-0.05966104,-0.00368653,0.05752531,-0.03306056,0.00000018,-0.02446457,-0.00368690
277,41.506183,0.01530894,-0.69248068,-0.39819311,0.00000831,1.09067378,0.01530508,-0.05997487,-0.01556972,-0.00626956,-0.00000008,0.02183932,-0.05997467,-0.00156364,0.05636553,-0.03270260,0.00000018,-0.02366276,-0.00156365
278,41.626313,0.00809337,-0.69394553,-0.39918151,0.00000830,1.09312704,0.00808954,-0.06003637,-0.00886434,-0.01018108,-0.00000008,0.01904542,-0.06003616,0.00047385,0.05546169,-0.03256058,-0.00000000,-0.02290129,0.00047350
279,41.746329,0.00089148,-0.69460941,-0.40063805,0.00000829,1.09524745,0.00088767,-0.05986108,-0.00225085,-0.01408883,-0.00000008,0.01633968,-0.05986096,0.00248683,0.05499831,-0.03276679,0.00000017,-0.02223135,0.00248649
280,41.865756,-0.00623994,-0.69448448,-0.40255498,0.00000828,1.09703946,-0.00624374,-0.05944092,0.00430462,-0.01802685,-0.00000004,0.01372228,-0.05944079,0.00453969,0.05496558,-0.03334160,0.00000017,-0.02162397,0.00453970
281,41.984087,-0.01324111,-0.69358595,-0.40492409,0.00000828,1.09851004,-0.01324489,-0.05878173,0.01081769,-0.02201608,-0.00000004,0.01119839,-0.05878160,0.00656806,0.05521860,-0.03414152,-0.00000000,-0.02107726,0.00656770
282,42.100873,-0.02006051,-0.69194106,-0.40773133,0.00000827,1.09967239,-0.02006428,-0.05789666,0.01728744,-0.02605410,-0.00000004,0.00876666,-0.05789661,0.00863369,0.05589724,-0.03538694,0.00000018,-0.02051030,0.00863352
283,42.215657,-0.02664820,-0.68958271,-0.41095742,0.00000827,1.10054013,-0.02665197,-0.05678243,0.02376178,-0.03021061,0.00000000,0.00644884,-0.05678235,0.01087887,0.05716971,-0.03730232,-0.00000001,-0.01986738,0.01087888
284,42.327976,-0.03295597,-0.68654469,-0.41459225,0.00000827,1.10113694,-0.03295972,-0.05542603,0.03027085,-0.03452557,-0.00000005,0.00425472,-0.05542599,0.01328993,0.05888189,-0.03960496,-0.00000021,-0.01927692,0.01328953
285,42.437321,-0.03893418,-0.68287274,-0.41861051,0.00000826,1.10148325,-0.03893794,-0.05383653,0.03681379,-0.03898962,-0.00000005,0.00217583,-0.05383653,0.01573589,0.06132919,-0.04252409,0.00000021,-0.01880532,0.01573568
286,42.543268,-0.04454658,-0.67861895,-0.42298643,0.00000826,1.10160538,-0.04455033,-0.05203821,0.04347457,-0.04368069,0.00000000,0.00020607,-0.05203821,0.02414285,0.05919823,-0.04100982,0.00000046,-0.01818841,0.02414262
287,42.645404,-0.04976246,-0.67382641,-0.42769973,0.00000826,1.10152613,-0.04976622,-0.04881281,0.04913195,-0.04752308,0.00000005,-0.00160888,-0.04881286,0.04162254,0.04341754,-0.02734949,0.00000023,-0.01606782,0.04162231
288,42.748063,-0.05454321,-0.66855696,-0.43271893,0.00000827,1.10127589,-0.05454697,-0.04351411,0.05236628,-0.04928174,0.00000005,-0.00308454,-0.04351416,0.05294613,0.02429918,-0.01198827,-0.00000023,-0.01231114,0.05294615
289,42.854790,-0.05887371,-0.66286164,-0.43801864,0.00000827,1.10088027,-0.05887748,-0.03772662,0.05421987,-0.05003326,0.00000000,-0.00418666,-0.03772667,0.05155610,0.01565109,-0.00680548,-0.00000022,-0.00884540,0.05155632
290,42.964890,-0.06272336,-0.65680063,-0.44356749,0.00000827,1.10036811,-0.06272713,-0.03233536,0.05575986,-0.05075735,0.00000000,-0.00500246,-0.03233536,0.04679719,0.01246653,-0.00628225,0.00000020,-0.00618387,0.04679720
291,43.077795,-0.06608463,-0.65042696,-0.44933774,0.00000827,1.09976470,-0.06608840,-0.02729066,0.05699995,-0.05143422,0.00000004,-0.00556568,-0.02729070,0.04321296,0.00963928,-0.00567746,0.00000019,-0.00396202,0.04321277
292,43.192870,-0.06894506,-0.64380583,-0.45529342,0.00000828,1.09909925,-0.06894884,-0.02248371,0.05795741,-0.05205169,0.00000004,-0.00590572,-0.02248375,0.04059094,0.00714288,-0.00504260,-0.00000019,-0.00210066,0.04059094
293,43.309612,-0.07129675,-0.63699141,-0.46140424,0.00000828,1.09839565,-0.07130053,-0.01788096,0.05865580,-0.05260319,0.00000000,-0.00605265,-0.01788100,0.03853054,0.00497039,-0.00441754,-0.00000018,-0.00055304,0.03853036
294,43.427487,-0.07314025,-0.63004414,-0.46763506,0.00000828,1.09767919,-0.07314404,-0.01344376,0.05912355,-0.05308812,0.00000000,-0.00603547,-0.01344384,0.03696805,0.00296498,-0.00377528,0.00000018,0.00081048,0.03696806
295,43.546104,-0.07447609,-0.62300917,-0.47395915,0.00000828,1.09696831,-0.07447989,-0.00913831,0.05935699,-0.05349601,0.00000004,-0.00586098,-0.00913836,0.03573865,0.00099915,-0.00308871,0.00000018,0.00208992,0.03573882
296,43.664915,-0.07530994,-0.61595114,-0.48033650,0.00000829,1.09628763,-0.07531374,-0.00495841,0.05936078,-0.05382147,0.00000004,-0.00553927,-0.00495845,0.03484005,-0.00078015,-0.00242611,-0.00000018,0.00320644,0.03483987
297,43.783547,-0.07565343,-0.60891437,-0.48673868,0.00000829,1.09565305,-0.07565724,-0.00086579,0.05917175,-0.05407207,0.00000000,-0.00509963,-0.00086587,0.03425997,-0.00249565,-0.00175294,-0.00000018,0.00424860,0.03425997
298,43.901601,-0.07551486,-0.60194604,-0.49313458,0.00000829,1.09508062,-0.07551868,0.00315043,0.05877009,-0.05423637,0.00000000,-0.00453369,0.00315039,0.03397902,-0.00422690,-0.00105266,0.00000018,0.00527919,0.03397938
299,44.018623,-0.07491284,-0.59509894,-0.49948834,0.00000829,1.09458729,-0.07491666,0.00712186,0.05817811,-0.05431953,0.00000004,-0.00385862,0.00712186,0.03394184,-0.00589010,-0.00036464,0.00000019,0.00625437,0.03394202
300,44.134305,-0.07385757,-0.58840772,-0.50577499,0.00000830,1.09418270,-0.07386139,0.01104886,0.05739944,-0.05432122,0.00000004,-0.00307826,0.01104886,0.03402051,-0.00759660,0.00034033,-0.00000019,0.00725665,0.03402031
301,44.248207,-0.07237620,-0.58192095,-0.51195962,0.00000830,1.09388057,-0.07238002,0.01493242,0.05643405,-0.05424139,0.00000000,-0.00219261,0.01493238,0.03453820,-0.00927912,0.00102265,-0.00000019,0.00825646,0.03453820
302,44.360022,-0.07048707,-0.57566960,-0.51801819,0.00000830,1.09368779,-0.07049090,0.01884471,0.05530499,-0.05409039,0.00000000,-0.00121464,0.01884471,0.03532975,-0.01156852,0.00222271,0.00000000,0.00934561,0.03532995
303,44.469400,-0.06820788,-0.56968787,-0.52392404,0.00000830,1.09361190,-0.06821170,0.02274712,0.05387517,-0.05374974,0.00000000,-0.00012543,0.02274712,0.03547788,-0.01549526,0.00494397,0.00000000,0.01055150,0.03547788
304,44.576398,-0.06556515,-0.56401233,-0.52964832,0.00000830,1.09366065,-0.06556898,0.02652126,0.05195219,-0.05302064,0.00000000,0.00106845,0.02652126,0.03502092,-0.01990419,0.00825869,0.00000000,0.01164550,0.03502115
305,44.681465,-0.06258365,-0.55867063,-0.53516786,0.00000830,1.09383848,-0.06258747,0.03017383,0.04965419,-0.05199837,0.00000000,0.00234417,0.03017388,0.03510548,-0.02310977,0.01046647,-0.00000024,0.01264354,0.03510548
306,44.784369,-0.05928987,-0.55368570,-0.54046247,0.00000830,1.09414817,-0.05929369,0.03382218,0.04714603,-0.05084392,-0.00000005,0.00369794,0.03382218,0.03595477,-0.02585992,0.01196135,-0.00000025,0.01389857,0.03595478
307,44.884811,-0.05570605,-0.54908368,-0.54550676,0.00000829,1.09459044,-0.05570987,0.03748508,0.04439568,-0.04956607,-0.00000005,0.00517039,0.03748513,0.03689296,-0.02896693,0.01348101,0.00000025,0.01548593,0.03689348
308,44.982598,-0.05185925,-0.54488520,-0.55028789,0.00000829,1.09517309,-0.05186306,0.04113542,0.04140395,-0.04817159,0.00000000,0.00676769,0.04113553,0.03709878,-0.03335718,0.01641378,-0.00000002,0.01694313,0.03709880
309,45.077453,-0.04778165,-0.54110755,-0.55478662,0.00000829,1.09589418,-0.04778545,0.04463185,0.03796970,-0.04640410,-0.00000005,0.00843434,0.04463191,0.03017005,-0.04314404,0.02625395,-0.00000028,0.01688953,0.03016978
310,45.170083,-0.04349141,-0.53776642,-0.55898800,0.00000828,1.09675441,-0.04349521,0.04679188,0.03331506,-0.04324935,-0.00000005,0.00993424,0.04679193,0.01625744,-0.05371588,0.03886571,0.00000028,0.01485074,0.01625772
311,45.264601,-0.03902461,-0.53487268,-0.56288068,0.00000828,1.09775336,-0.03902840,0.04767441,0.02791684,-0.03913043,0.00000000,0.01121364,0.04767452,0.00845262,-0.05557061,0.04225029,0.00000001,0.01332033,0.00845288
312,45.360767,-0.03440067,-0.53244313,-0.56644954,0.00000828,1.09889267,-0.03440445,0.04840366,0.02271864,-0.03519290,-0.00000005,0.01247421,0.04840376,0.00675656,-0.05300879,0.03998600,-0.00000053,0.01302252,0.00675680
313,45.458208,-0.02965334,-0.53047420,-0.56969426,0.00000827,1.10016845,-0.02965711,0.04898253,0.01765399,-0.03138887,-0.00000010,0.01373489,0.04898268,0.00518378,-0.05124208,0.03831713,0.00000001,0.01292547,0.00518402
314,45.556692,-0.02480376,-0.52898427,-0.57259941,0.00000826,1.10158368,-0.02480751,0.04941929,0.01267903,-0.02768561,-0.00000005,0.01500663,0.04941944,0.00373720,-0.04975497,0.03686751,0.00000026,0.01288746,0.00373719
315,45.655883,-0.01988437,-0.52796787,-0.57516702,0.00000826,1.10313489,-0.01988811,0.04972128,0.00781866,-0.02410108,-0.00000005,0.01628242,0.04972143,0.00233711,-0.04866587,0.03568384,-0.00000025,0.01298178,0.00233736
316,45.755577,-0.01491497,-0.52742926,-0.57739274,0.00000825,1.10482200,-0.01491869,0.04988410,0.00300014,-0.02058865,-0.00000010,0.01758851,0.04988431,0.00095015,-0.04804297,0.03479626,0.00000000,0.01324672,0.00095015
317,45.855420,-0.00993064,-0.52736923,-0.57927522,0.00000824,1.10664445,-0.00993434,0.04991087,-0.00176770,-0.01715793,-0.00000005,0.01892563,0.04991102,-0.00033256,-0.04755497,0.03399594,0.00000025,0.01355878,-0.00033281
318,45.955221,-0.00495056,-0.52778217,-0.58081822,0.00000824,1.10860039,-0.00495425,0.04981771,-0.00649392,-0.01380156,-0.00000005,0.02029544,0.04981786,-0.00088309,-0.03558138,0.02519752,-0.00000025,0.01038336,-0.00088284
319,46.054691,-0.00000342,-0.52866328,-0.58202547,0.00000823,1.11068874,-0.00000709,0.04973490,-0.00885803,-0.01213680,-0.00000010,0.02099473,0.04973510,-0.00083255,-0.02376698,0.01673629,-0.00000051,0.00703018,-0.00083204
